Station ID,Address,Charger Type,Station Operator,Cost (USD/kWh),Distance to City (km),Usage Stats (avg users/day),Charging Capacity (kW),Reviews (Rating),Renewable Energy Source,PRIME_UtilityScore_100,PRIME_RiskScore_100,PRIME_DeploymentImpact_100,NetworkRank
EVS02374,"8013 Berlin Ave, Berlin",AC Level 1,ChargePoint,0.15,2.12,80,350,4.8,No,71.47010953466969,22.960256410256413,67.93333333333332,246
EVS02375,"2829 Cape Town Ave, Cape Town",DC Fast Charger,Tesla,0.15,19.16,99,50,4.1,No,19.69697998636418,59.7874609130706,36.83387533875339,4681
EVS02376,"3294 Bangkok Ave, Bangkok",DC Fast Charger,Ionity,0.42,6.72,21,150,4.9,Yes,53.7950647121354,38.81776110068794,55.37804878048781,1252
EVS02377,"9493 Toronto Ave, Toronto",AC Level 1,Tesla,0.3,17.6,18,350,3.5,No,20.026431466272907,71.85897435897427,31.32222222222223,4660
EVS02378,"3460 Berlin Ave, Berlin",AC Level 1,EVgo,0.14,6.17,36,50,3.4,No,35.03509932112834,39.72207629768605,35.84498644986451,3399
EVS02379,"8669 San Francisco Ave, San Francisco",DC Fast Charger,ChargePoint,0.47,16.51,44,350,3.4,No,33.89600354273231,82.47051282051275,48.93333333333333,3546
EVS02380,"7911 Toronto Ave, Toronto",DC Fast Charger,Tesla,0.35,9.87,92,150,3.5,Yes,52.73425776187575,55.53736710444021,58.581842818428186,1333
EVS02381,"7953 Random Rd, City 167, Country",DC Fast Charger,EVgo,0.16,2.97,36,350,4.4,Yes,63.959324460063996,28.733333333333327,58.333333333333336,572
EVS02382,"2495 Mumbai Ave, Mumbai",AC Level 2,Tesla,0.37,16.97,96,150,5.0,Yes,57.52291949511261,52.921982489055644,65.57073170731708,965
EVS02383,"2651 Cape Town Ave, Cape Town",DC Fast Charger,EVgo,0.15,12.91,11,22,4.6,Yes,51.72752979314128,25.350000000000016,49.37777777777777,1445
EVS02384,"7302 Moscow Ave, Moscow",DC Fast Charger,ChargePoint,0.42,18.62,48,150,4.8,No,42.667694225587795,61.51044402751721,57.415176151761514,2465
EVS02385,"693 Berlin Ave, Berlin",AC Level 2,ChargePoint,0.39,0.59,79,22,3.1,Yes,30.690578356213077,51.61923076923074,43.63333333333333,3906
EVS02386,"8740 Los Angeles Ave, Los Angeles",AC Level 2,ChargePoint,0.45,16.29,71,350,3.3,No,40.19917461283502,77.47307692307679,54.85555555555557,2764
EVS02387,"8243 Mumbai Ave, Mumbai",AC Level 1,Ionity,0.21,1.68,46,22,4.3,No,40.38967124546481,32.13974358974358,43.49999999999999,2736
EVS02388,"5381 Chicago Ave, Chicago",AC Level 2,ChargePoint,0.48,5.24,57,50,3.7,Yes,34.00798248659694,57.06053783614755,45.90054200542005,3532
EVS02389,"519 Bangkok Ave, Bangkok",AC Level 1,Tesla,0.42,6.1,69,22,3.4,Yes,30.144026938293315,55.79743589743583,42.84444444444444,3965
EVS02390,"507 Beijing Ave, Beijing",AC Level 2,Greenlots,0.28,6.92,45,22,3.3,No,24.740251228896632,51.7871794871795,32.10000000000001,4399
EVS02391,"8233 Random Rd, City 486, Country",DC Fast Charger,Ionity,0.1,17.5,27,50,3.7,Yes,41.961715552657026,37.740025015634664,46.12276422764228,2559
EVS02392,"329 Chicago Ave, Chicago",AC Level 2,EVgo,0.2,5.99,51,350,3.7,Yes,58.34468325397058,38.635897435897405,54.766666666666666,907
EVS02393,"2247 Moscow Ave, Moscow",AC Level 1,EVgo,0.41,11.91,80,350,4.0,Yes,64.05672544235655,54.82692307692298,72.33333333333333,570
EVS02394,"3400 Mumbai Ave, Mumbai",AC Level 2,EVgo,0.39,0.81,21,22,3.2,No,26.728610600412974,50.2576923076923,33.577777777777776,4254
EVS02395,"7962 Sydney Ave, Sydney",AC Level 2,Ionity,0.31,1.38,95,22,4.5,Yes,33.475436688538245,37.46794871794873,42.72222222222223,3601
EVS02396,"6988 Seoul Ave, Seoul",DC Fast Charger,Ionity,0.5,18.2,50,50,4.7,Yes,42.09702992532194,65.7784865540963,58.767208672086724,2537
EVS02397,"7007 Dubai Ave, Dubai",DC Fast Charger,ChargePoint,0.42,3.66,69,50,4.6,Yes,46.22217120068509,44.81951219512187,53.889430894308944,2020
EVS02398,"7822 Dubai Ave, Dubai",AC Level 1,EVgo,0.44,8.93,21,350,4.1,No,26.431718399087224,69.1897435897435,39.34444444444444,4271
EVS02399,"7083 San Francisco Ave, San Francisco",DC Fast Charger,Greenlots,0.13,10.64,75,50,4.0,No,37.70031170508333,42.34130706691674,40.53387533875339,3078
EVS02400,"1544 Seoul Ave, Seoul",AC Level 1,ChargePoint,0.43,5.55,38,150,5.0,Yes,64.59445973351569,32.79596622889299,65.14471544715448,535
EVS02401,"8802 Random Rd, City 276, Country",AC Level 2,Tesla,0.37,18.54,15,150,4.8,Yes,42.75005487733649,50.58314571607249,48.144715447154475,2454
EVS02402,"9141 Seoul Ave, Seoul",AC Level 2,Ionity,0.47,12.67,94,350,3.0,Yes,61.71743433818286,64.27564102564102,73.91111111111111,690
EVS02403,"2937 Moscow Ave, Moscow",AC Level 1,EVgo,0.33,17.29,23,150,3.0,Yes,32.42499992185075,64.69340212632892,42.03360433604336,3719
EVS02404,"466 São Paulo Ave, São Paulo",DC Fast Charger,ChargePoint,0.43,0.97,21,150,3.6,No,36.99175891262376,50.126735459662264,41.833604336043365,3169
EVS02405,"8708 São Paulo Ave, São Paulo",DC Fast Charger,Tesla,0.19,1.12,84,50,5.0,Yes,53.724487369297634,23.59771732332708,51.578319783197834,1256
EVS02406,"1699 Chicago Ave, Chicago",AC Level 1,EVgo,0.26,5.12,96,150,3.4,No,46.50631596832143,50.879674796747956,49.926287262872634,1986
EVS02407,"1457 Chicago Ave, Chicago",AC Level 1,EVgo,0.3,13.87,17,150,4.2,Yes,46.49941305804054,45.5664790494058,48.34471544715447,1988
EVS02408,"5967 Mexico City Ave, Mexico City",AC Level 1,ChargePoint,0.17,3.31,43,150,4.3,No,55.9759220537964,25.967761100687863,52.91138211382113,1075
EVS02409,"8466 Sydney Ave, Sydney",DC Fast Charger,ChargePoint,0.32,0.86,70,150,4.7,No,59.392093158399625,33.88480300187616,60.1818428184282,839
EVS02410,"6904 Chicago Ave, Chicago",DC Fast Charger,ChargePoint,0.4,17.97,85,22,4.0,Yes,24.579690491743282,71.39743589743588,49.66666666666667,4414
EVS02411,"4756 Random Rd, City 352, Country",AC Level 2,EVgo,0.14,14.95,83,350,3.5,No,58.264532371677426,48.705128205128084,65.98888888888888,913
EVS02412,"1226 Sydney Ave, Sydney",DC Fast Charger,ChargePoint,0.37,4.3,37,22,4.2,No,30.43136462389356,45.36025641025633,36.53333333333333,3933
EVS02413,"5439 Moscow Ave, Moscow",AC Level 1,Tesla,0.48,16.8,90,350,4.5,No,57.35553609969949,64.4871794871795,71.16666666666667,976
EVS02414,"6482 Beijing Ave, Beijing",DC Fast Charger,Ionity,0.3,15.88,43,150,4.6,Yes,64.13603052218778,42.133145716072484,70.5669376693767,569
EVS02415,"9936 Beijing Ave, Beijing",DC Fast Charger,Ionity,0.39,16.46,48,50,4.0,No,27.885899608742047,66.34130706691681,39.51165311653117,4164
EVS02416,"2317 Mexico City Ave, Mexico City",DC Fast Charger,ChargePoint,0.42,16.92,67,150,3.2,Yes,42.89446285640074,66.43608505315815,52.03739837398375,2436
EVS02417,"7935 Dubai Ave, Dubai",AC Level 2,Ionity,0.48,9.76,66,150,4.4,No,47.67811026085049,59.328392745465905,60.48184281842819,1873
EVS02418,"7210 Chicago Ave, Chicago",AC Level 2,Ionity,0.27,3.32,82,50,3.3,No,30.940787960262522,52.07720450281417,36.43387533875339,3881
EVS02419,"882 São Paulo Ave, São Paulo",AC Level 2,Greenlots,0.32,3.53,55,150,4.3,Yes,68.1915729232597,31.792495309568412,68.04850948509485,353
EVS02420,"292 Los Angeles Ave, Los Angeles",AC Level 2,ChargePoint,0.2,4.99,64,50,4.8,Yes,62.08738032257883,25.852845528455276,59.95609756097561,669
EVS02421,"5585 Random Rd, City 162, Country",AC Level 2,Ionity,0.19,8.97,65,350,4.3,Yes,72.39266082431433,31.665384615384628,67.54444444444444,213
EVS02422,"3647 Beijing Ave, Beijing",AC Level 1,ChargePoint,0.38,18.38,69,350,4.2,Yes,64.68968290995015,57.443589743589705,72.31111111111112,529
EVS02423,"6258 Los Angeles Ave, Los Angeles",DC Fast Charger,Tesla,0.22,5.19,35,22,3.1,Yes,34.0452860379223,40.51025641025638,36.70000000000001,3524
EVS02424,"9617 Mexico City Ave, Mexico City",AC Level 1,ChargePoint,0.34,7.7,93,350,4.1,Yes,87.53136358433296,37.65128205128203,89.96666666666667,27
EVS02425,"8321 Los Angeles Ave, Los Angeles",DC Fast Charger,Ionity,0.37,7.6,59,350,3.9,Yes,67.19708490139308,46.470512820512766,67.1,404
EVS02426,"6149 Los Angeles Ave, Los Angeles",AC Level 2,Greenlots,0.23,14.03,51,50,4.6,Yes,57.92938307298903,36.633614759224464,59.133875338753384,934
EVS02427,"7115 Chicago Ave, Chicago",AC Level 2,Greenlots,0.25,4.36,89,150,3.9,Yes,63.571781448086625,38.027110694183776,63.737398373983744,592
EVS02428,"449 Dubai Ave, Dubai",DC Fast Charger,ChargePoint,0.24,10.11,55,150,4.7,Yes,70.92186854546402,32.16685428392745,73.07073170731707,257
EVS02429,"2608 Berlin Ave, Berlin",AC Level 1,Tesla,0.24,3.14,93,150,3.1,No,44.525438258563945,47.50275171982481,44.62628726287263,2220
EVS02430,"7868 San Francisco Ave, San Francisco",AC Level 1,ChargePoint,0.3,13.9,92,350,4.6,Yes,83.45381360041316,39.805128205128106,88.48888888888888,52
EVS02431,"7320 Random Rd, City 139, Country",DC Fast Charger,Greenlots,0.11,6.27,42,22,3.3,Yes,42.03139583390417,31.473076923076825,42.233333333333334,2548
EVS02432,"168 São Paulo Ave, São Paulo",DC Fast Charger,Tesla,0.27,3.11,23,350,5.0,No,44.95323505190682,37.85256410256411,43.37777777777778,2165
EVS02433,"770 Chicago Ave, Chicago",AC Level 2,Tesla,0.26,0.75,63,50,3.1,No,27.02596319875419,47.434896810506494,29.21165311653117,4225
EVS02434,"700 Toronto Ave, Toronto",DC Fast Charger,Greenlots,0.22,1.59,31,22,4.0,No,39.26406847132265,29.897435897435898,36.51111111111111,2875
EVS02435,"5472 Toronto Ave, Toronto",DC Fast Charger,ChargePoint,0.35,0.87,35,350,4.4,Yes,52.87142404160804,39.30384615384603,51.13333333333334,1318
EVS02436,"4898 Bangkok Ave, Bangkok",DC Fast Charger,ChargePoint,0.39,12.51,41,350,3.0,No,29.359700596396827,75.0576923076923,38.977777777777774,4033
EVS02437,"1871 Moscow Ave, Moscow",AC Level 2,Greenlots,0.43,6.65,73,150,3.6,Yes,55.55621140419166,51.80403377110695,61.237398373983744,1111
EVS02438,"5607 Los Angeles Ave, Los Angeles",DC Fast Charger,Ionity,0.15,1.02,78,150,4.3,No,61.371951089530874,26.273264540337703,57.02628726287262,708
EVS02439,"4930 Berlin Ave, Berlin",AC Level 1,Tesla,0.16,15.98,13,22,4.4,Yes,46.461708998832805,34.86153846153837,51.222222222222236,1994
EVS02440,"9767 Toronto Ave, Toronto",AC Level 1,Ionity,0.23,10.44,23,150,4.6,No,49.37344439063041,38.70365853658538,49.90027100271003,1676
EVS02441,"6005 Random Rd, City 418, Country",AC Level 1,Greenlots,0.24,9.0,39,50,3.3,No,33.129885439988605,50.71181988742958,37.233875338753386,3644
EVS02442,"732 Toronto Ave, Toronto",AC Level 2,EVgo,0.49,11.63,64,50,3.4,No,23.572420064735574,74.946435272045,40.15609756097561,4490
EVS02443,"6862 San Francisco Ave, San Francisco",AC Level 1,ChargePoint,0.15,12.9,58,350,4.8,No,57.07224255341289,38.13974358974349,57.31111111111111,1005
EVS02444,"7804 Sydney Ave, Sydney",AC Level 2,EVgo,0.13,7.39,65,50,4.2,No,36.618928687748244,37.400281425891144,37.93387533875339,3209
EVS02445,"2432 Mexico City Ave, Mexico City",DC Fast Charger,Greenlots,0.38,11.75,19,150,3.8,No,31.154981635183933,59.11519699812375,36.611382113821136,3860
EVS02446,"8886 Beijing Ave, Beijing",AC Level 2,Tesla,0.45,14.21,40,150,3.6,No,37.987029610784255,67.74212007504684,50.85582655826559,3035
EVS02447,"8707 Mumbai Ave, Mumbai",AC Level 2,EVgo,0.18,11.57,56,350,3.3,No,47.33461656880835,51.74871794871796,49.07777777777778,1912
EVS02448,"6544 Mexico City Ave, Mexico City",AC Level 2,Greenlots,0.29,4.0,24,22,3.5,No,33.76623081325467,45.41666666666655,38.87777777777778,3562
EVS02449,"1426 Dubai Ave, Dubai",DC Fast Charger,Greenlots,0.15,3.94,41,350,3.6,Yes,63.158805077757975,34.824358974358944,58.73333333333333,609
EVS02450,"9821 Berlin Ave, Berlin",DC Fast Charger,Ionity,0.28,6.89,51,350,4.9,Yes,72.90159332559254,35.374358974358884,72.05555555555556,207
EVS02451,"3175 Random Rd, City 88, Country",AC Level 1,Ionity,0.35,5.97,18,350,3.8,Yes,42.72839432960201,53.30641025641025,47.86666666666667,2459
EVS02452,"9655 Los Angeles Ave, Los Angeles",DC Fast Charger,Greenlots,0.48,9.72,80,350,4.4,Yes,70.72867396707622,52.13076923076921,80.68888888888888,262
EVS02453,"8095 Sydney Ave, Sydney",AC Level 1,EVgo,0.32,13.98,93,50,4.6,No,31.39526558814767,57.3195121951219,40.60054200542005,3831
EVS02454,"8765 Dubai Ave, Dubai",DC Fast Charger,EVgo,0.12,18.97,77,50,4.6,Yes,42.01377135582901,43.6656660412758,54.6449864498645,2550
EVS02455,"4679 Mexico City Ave, Mexico City",DC Fast Charger,Ionity,0.37,10.81,59,50,4.4,No,31.33098477899257,54.292589118198805,37.37831978319784,3842
EVS02456,"8818 Cape Town Ave, Cape Town",AC Level 1,Ionity,0.12,6.57,91,50,4.4,Yes,57.926772263635144,28.055409631019362,55.956097560975614,935
EVS02457,"622 Moscow Ave, Moscow",DC Fast Charger,EVgo,0.29,1.21,49,150,3.6,Yes,59.10298666600587,31.483520950594112,56.74850948509486,865
EVS02458,"5502 Seoul Ave, Seoul",AC Level 1,ChargePoint,0.13,14.53,42,22,3.6,Yes,38.440585434372565,42.78589743589735,47.66666666666667,2983
EVS02459,"599 Seoul Ave, Seoul",DC Fast Charger,EVgo,0.22,6.94,70,22,3.6,Yes,32.817813353747546,41.39487179487172,38.644444444444446,3677
EVS02460,"714 Cape Town Ave, Cape Town",AC Level 1,Ionity,0.37,15.05,70,150,3.1,Yes,45.44781512894799,64.38095684802998,55.648509485094856,2116
EVS02461,"933 Random Rd, City 384, Country",AC Level 2,Ionity,0.43,14.74,11,350,3.4,No,11.896649822840194,79.62435897435893,29.11111111111111,4919
EVS02462,"5805 San Francisco Ave, San Francisco",AC Level 2,ChargePoint,0.47,15.38,87,350,4.3,No,59.54178456576403,65.75512820512813,74.83333333333333,829
EVS02463,"2353 San Francisco Ave, San Francisco",AC Level 1,Ionity,0.28,10.35,85,50,3.9,No,30.989550141947174,55.786178861788535,38.27831978319784,3872
EVS02464,"5733 Toronto Ave, Toronto",AC Level 2,ChargePoint,0.29,2.56,16,350,3.4,No,19.241917956560812,56.90641025641017,25.11111111111111,4697
EVS02465,"5333 Moscow Ave, Moscow",DC Fast Charger,EVgo,0.24,3.5,53,50,4.4,Yes,57.16831537690758,30.247717323326988,56.53387533875339,998
EVS02466,"6268 Sydney Ave, Sydney",AC Level 1,Greenlots,0.27,15.66,48,350,3.3,No,41.07509189708461,66.61410256410251,50.366666666666674,2658
EVS02467,"9038 Beijing Ave, Beijing",AC Level 2,ChargePoint,0.1,7.27,71,50,4.1,No,42.67861486298273,33.81951219512193,41.41165311653117,2464
EVS02468,"272 Chicago Ave, Chicago",DC Fast Charger,Ionity,0.21,15.92,56,50,3.6,Yes,41.047098514344356,51.62079424640391,49.68943089430895,2659
EVS02469,"5055 Dubai Ave, Dubai",AC Level 2,Ionity,0.1,13.09,35,150,4.7,No,57.15764741088999,29.066479049405796,57.000271002710036,999
EVS02470,"5106 Seoul Ave, Seoul",AC Level 2,Ionity,0.48,9.67,69,150,3.6,Yes,51.89416209746475,60.29762351469662,63.63739837398374,1427
EVS02471,"3685 Random Rd, City 97, Country",AC Level 1,ChargePoint,0.11,10.26,73,22,4.6,No,35.1446445858064,36.670512820512776,44.39999999999999,3388
EVS02472,"8956 Beijing Ave, Beijing",DC Fast Charger,EVgo,0.22,2.77,42,50,4.7,Yes,62.41192777880117,22.893871169480896,59.12276422764228,657
EVS02473,"4505 Beijing Ave, Beijing",DC Fast Charger,ChargePoint,0.21,18.87,70,50,3.2,Yes,36.568060575785815,57.49002501563466,47.37831978319784,3217
EVS02474,"8997 Bangkok Ave, Bangkok",AC Level 2,Greenlots,0.28,6.44,29,22,3.6,Yes,37.46109552693623,39.958974358974345,39.355555555555554,3108
EVS02475,"4190 Los Angeles Ave, Los Angeles",AC Level 1,Ionity,0.25,18.7,86,50,3.5,Yes,37.14167479904671,60.62335834896808,49.87831978319783,3151
EVS02476,"7407 Mumbai Ave, Mumbai",AC Level 2,ChargePoint,0.15,19.1,77,50,4.8,Yes,43.754869809996556,42.74387116948086,54.93387533875339,2333
EVS02477,"3069 Beijing Ave, Beijing",AC Level 2,Tesla,0.29,8.72,27,150,3.2,Yes,45.270729194704856,48.23955597248277,47.78915989159892,2134
EVS02478,"4624 Moscow Ave, Moscow",DC Fast Charger,Tesla,0.3,14.47,84,150,4.4,No,44.454531873347364,54.097623514696636,50.792953929539294,2228
EVS02479,"4695 Dubai Ave, Dubai",DC Fast Charger,Ionity,0.39,17.86,21,150,4.1,Yes,45.38315298125491,56.12673545966229,50.88915989159892,2124
EVS02480,"5138 Chicago Ave, Chicago",DC Fast Charger,Tesla,0.26,9.36,20,150,3.8,Yes,56.35698824058643,38.34596622889306,53.81138211382114,1056
EVS02481,"5369 Random Rd, City 418, Country",AC Level 1,Greenlots,0.19,2.2,88,22,3.0,Yes,26.532729349842608,43.7756410256409,35.86666666666667,4261
EVS02482,"2664 Berlin Ave, Berlin",DC Fast Charger,EVgo,0.42,4.72,31,22,4.5,No,38.08370631676581,45.17948717948707,45.56666666666666,3028
EVS02483,"2346 Beijing Ave, Beijing",DC Fast Charger,Ionity,0.45,10.97,81,50,4.3,No,26.19439768241677,65.44899937460914,39.03387533875339,4293
EVS02484,"152 Los Angeles Ave, Los Angeles",DC Fast Charger,EVgo,0.23,13.26,72,50,4.9,No,38.59831835096583,47.29258911819883,46.96720867208673,2952
EVS02485,"4909 Bangkok Ave, Bangkok",DC Fast Charger,ChargePoint,0.41,5.77,28,150,3.7,No,36.33941693897545,55.79083802376481,44.04471544715447,3246
EVS02486,"4671 Moscow Ave, Moscow",AC Level 2,EVgo,0.11,9.98,85,22,3.8,No,17.995110188205526,45.896153846153744,29.37777777777778,4749
EVS02487,"1661 Chicago Ave, Chicago",DC Fast Charger,Ionity,0.36,13.94,72,50,3.9,Yes,40.474327236916544,56.83746091307065,47.7449864498645,2730
EVS02488,"1534 Chicago Ave, Chicago",DC Fast Charger,Ionity,0.21,1.81,100,150,3.6,No,45.36713672622068,43.67582864290181,46.70406504065041,2125
EVS02489,"8309 Toronto Ave, Toronto",AC Level 1,EVgo,0.37,19.4,72,150,3.5,Yes,46.2796173559569,65.15275171982479,58.359620596205964,2010
EVS02490,"1898 Cape Town Ave, Cape Town",AC Level 1,Tesla,0.2,12.56,60,350,4.8,Yes,71.73412716725004,33.73589743589739,69.4888888888889,239
EVS02491,"532 Random Rd, City 82, Country",AC Level 2,Greenlots,0.33,7.7,33,350,3.8,No,38.69815744664883,56.98589743589737,41.422222222222224,2935
EVS02492,"910 Berlin Ave, Berlin",AC Level 1,EVgo,0.3,6.0,27,50,3.4,Yes,52.40809626675124,38.38874296435266,50.68943089430894,1369
EVS02493,"6825 Dubai Ave, Dubai",AC Level 2,ChargePoint,0.25,3.13,14,350,4.8,Yes,50.65817544080629,35.37051282051274,52.733333333333334,1551
EVS02494,"7203 Toronto Ave, Toronto",AC Level 1,Ionity,0.22,4.36,83,350,4.4,Yes,84.28407360615721,22.56666666666661,76.73333333333333,47
EVS02495,"5027 Mexico City Ave, Mexico City",AC Level 2,Tesla,0.26,4.92,15,350,3.1,Yes,28.145676583670355,53.54871794871786,32.477777777777774,4135
EVS02496,"8134 Chicago Ave, Chicago",AC Level 1,Greenlots,0.36,8.98,27,50,3.4,Yes,43.59806147766688,46.324640400250146,44.02276422764228,2352
EVS02497,"3977 San Francisco Ave, San Francisco",AC Level 1,Ionity,0.23,12.95,64,50,3.3,No,33.07842640171706,56.500281425891075,39.456097560975614,3650
EVS02498,"7681 Mexico City Ave, Mexico City",AC Level 2,ChargePoint,0.1,5.63,42,22,3.8,Yes,49.27530786669149,26.94102564102561,50.17777777777778,1689
EVS02499,"2607 Moscow Ave, Moscow",DC Fast Charger,ChargePoint,0.33,3.25,45,22,4.6,Yes,52.66363232866324,30.593589743589693,54.53333333333333,1340
EVS02500,"5372 Berlin Ave, Berlin",DC Fast Charger,Greenlots,0.14,4.5,66,50,3.2,No,38.54266891561632,39.38105065666041,36.4449864498645,2964
EVS02501,"606 Random Rd, City 363, Country",AC Level 2,EVgo,0.47,3.54,31,50,4.1,No,36.27676274360637,50.120794246403975,44.300542005420056,3256
EVS02502,"7196 Cape Town Ave, Cape Town",AC Level 1,EVgo,0.26,19.22,82,22,3.8,Yes,28.05449559190019,59.95384615384612,48.4,4140
EVS02503,"4767 Sydney Ave, Sydney",AC Level 1,EVgo,0.26,13.96,56,22,4.5,Yes,37.21130286307279,45.26923076923065,47.78888888888889,3139
EVS02504,"3868 Seoul Ave, Seoul",DC Fast Charger,ChargePoint,0.11,15.6,100,50,3.3,Yes,35.23303634868277,51.43617886178858,44.52276422764228,3382
EVS02505,"4748 San Francisco Ave, San Francisco",AC Level 1,Ionity,0.19,12.7,62,350,4.4,No,55.69343882868185,42.2782051282051,55.53333333333333,1095
EVS02506,"1066 Berlin Ave, Berlin",DC Fast Charger,EVgo,0.41,8.78,49,150,3.6,No,39.970707587224865,56.80403377110683,47.85962059620596,2789
EVS02507,"1502 São Paulo Ave, São Paulo",AC Level 2,Greenlots,0.37,6.85,59,22,3.7,No,19.82656516296327,55.64230769230763,29.83333333333334,4676
EVS02508,"3160 Moscow Ave, Moscow",AC Level 1,Ionity,0.26,18.02,30,350,4.7,No,37.16014471221484,55.82820512820512,42.78888888888889,3148
EVS02509,"9759 Sydney Ave, Sydney",AC Level 2,EVgo,0.36,9.39,16,350,4.7,No,28.223367530898496,58.443589743589605,37.544444444444444,4128
EVS02510,"8451 Seoul Ave, Seoul",DC Fast Charger,EVgo,0.36,1.32,88,150,4.6,No,55.022398814003026,42.52839274546589,59.79295392953931,1150
EVS02511,"6020 Random Rd, City 250, Country",AC Level 1,Ionity,0.27,14.93,12,22,4.1,No,35.887969990322325,47.452564102564,40.27777777777778,3299
EVS02512,"6911 São Paulo Ave, São Paulo",AC Level 1,Tesla,0.14,1.15,64,50,3.0,Yes,43.51719555990378,31.86053783614755,38.46720867208673,2369
EVS02513,"4949 São Paulo Ave, São Paulo",AC Level 1,Greenlots,0.21,6.32,62,50,4.7,Yes,50.336920253874496,30.413101938711602,49.3449864498645,1590
EVS02514,"9727 Chicago Ave, Chicago",AC Level 1,EVgo,0.31,18.59,80,150,4.4,No,38.89873186527144,61.0014696685427,50.97073170731707,2915
EVS02515,"7763 Mexico City Ave, Mexico City",DC Fast Charger,Greenlots,0.48,13.15,96,150,4.7,Yes,49.417053961110824,60.51300813008121,61.24850948509485,1673
EVS02516,"826 Moscow Ave, Moscow",DC Fast Charger,Greenlots,0.32,4.23,68,150,3.1,Yes,60.943844278694186,43.34890556597872,61.292953929539294,735
EVS02517,"2961 Moscow Ave, Moscow",DC Fast Charger,EVgo,0.4,15.74,13,50,4.9,No,35.31621947149955,51.488180112570234,41.32818428184282,3372
EVS02518,"8954 Mexico City Ave, Mexico City",AC Level 2,Ionity,0.44,12.98,86,150,4.9,Yes,60.16091144955125,52.674546591619695,68.64850948509485,785
